,STRUCTURE_NAME,a,b,c,UnitCell
7710,OQEPUW_clean,7.7113,23.1896,23.1896,2 1 1
7711,OQEROS_clean,7.2953,13.2981,30.7597,2 1 1
7712,OQERUY_clean,7.2172,25.613000000000003,30.66,2 1 1
7713,OQESAF_clean,7.1564,13.0405,31.191999999999997,2 1 1
7714,OQESEJ_clean,7.2751,13.3023,30.7749,2 1 1
7715,OQETEK_clean,14.333,14.642000000000001,14.642000000000001,1 1 1
7716,OQIQEM_clean,17.2619,10.0391,17.5996,1 2 1
7717,OQIQIQ_clean,17.4095,10.1198,17.547,1 2 1
7718,OQIQOW_clean,17.4393,10.1483,17.5771,1 2 1
7719,OQIQUB01_charged,19.1299,19.1299,19.1299,1 1 1
7720,OQIQUB_charged,19.3033,19.3033,19.3033,1 1 1
7721,OQIRAI_charged,19.2266,19.2266,19.2266,1 1 1
7722,OQIZUL_clean,26.445999999999998,26.445999999999998,26.445999999999998,1 1 1
7723,OQOBUT_clean,21.2928,21.2928,10.7304,1 1 2
7724,OQOJUB_clean,8.3104,12.4546,33.5852,2 1 1
7725,OQOXAV_clean,6.5873,12.9396,13.0141,2 1 1
7726,OQUCOU_clean,25.6433,13.3904,15.1209,1 1 1
7727,OQUFAJ01_clean,24.4118,24.4118,14.6499,1 1 1
7728,OQUFAJ02_clean,34.9195,34.9195,12.0592,1 1 1
7729,OQUFAJ03_clean,24.295,24.295,15.0574,1 1 1
7730,OQUFAJ04_clean,24.3936,24.3936,14.571,1 1 1
7731,OQUFAJ_clean,24.2603,24.2603,15.1465,1 1 1
7732,OQUFIR_clean,24.42,24.42,14.7231,1 1 1
7733,OQUFOX_clean,34.3562,34.3562,15.0094,1 1 1
7734,OQUFUD_clean,23.7851,23.7851,16.8399,1 1 1
7735,OQUGAK_clean,22.8727,22.8727,19.059,1 1 1
7736,OQUGUE_clean,22.8995,22.8995,19.0201,1 1 1
7737,OQUWUU_clean,27.249000000000002,27.42,25.189,1 1 1
7738,OQUXAB_clean,26.8635,20.0627,13.1107,1 1 1
7739,OQUXEF_clean,26.78,19.963,12.98,1 1 1
7740,OQUXIJ_clean,26.548000000000002,20.076,12.964,1 1 1
7741,OQUZIL_clean,26.664,20.022000000000002,12.937000000000001,1 1 1
7742,ORAGEU_clean,13.822000000000001,13.822000000000001,19.808,1 1 1
7743,ORAGOF_clean,15.8769,23.5103,23.1577,1 1 1
7744,ORAJAT_clean,14.5185,21.5702,20.6201,1 1 1
7745,ORAJEX_clean,14.3389,21.2398,20.8514,1 1 1
7746,ORAJOH_clean,14.4066,21.333000000000002,20.631999999999998,1 1 1
7747,ORAKAU_clean,14.4098,21.2942,20.9128,1 1 1
7748,ORAKIC_clean,14.6039,21.1262,20.6028,1 1 1
7749,ORAKUO_clean,14.4751,21.3554,20.6114,1 1 1
7750,ORANAY_clean,15.6115,15.6115,15.1842,1 1 1
7751,ORAQUU_clean,17.6825,22.3287,28.9229,1 1 1
7752,ORAWAH_clean,36.24,36.24,36.24,1 1 1
7753,ORERAG_clean,7.4219,31.5289,13.6682,2 1 1
7754,OREZAO_clean,17.7992,17.7992,12.7145,1 1 1
7755,OREZES_clean,17.85,17.85,13.064,1 1 1
7756,OREZUI_clean,19.3064,17.452,24.0043,1 1 1
7757,ORIBAU_clean,33.2737,9.8531,18.218,1 2 1
7758,ORIVOC_clean,26.179000000000002,26.179000000000002,6.652,1 1 2
7759,ORIVUI_clean,25.8561,25.8561,6.7119,1 1 2
7760,ORIWAP_clean,26.1317,26.1317,6.722,1 1 2
7761,ORIWET_clean,26.5738,26.5738,6.8088,1 1 2
7762,OROKEN_clean,12.3431,12.9544,19.3934,1 1 1
7763,OROLUD_clean,9.638,20.5979,10.4207,2 1 2
7764,OROMAK_clean,7.7782,9.9174,12.7946,2 2 1
7765,ORUHAM_clean,15.477,25.656,8.289,1 1 2
7766,ORUKET_clean,18.570999999999998,18.570999999999998,28.8779,1 1 1
7767,ORUKOD_clean,21.0818,9.4766,33.6467,1 2 1
7768,ORULEU_clean,11.545,20.225,14.39,2 1 1
7769,OSAVEK_clean,6.7299,10.9375,18.584,2 2 1
7770,OSAVUA_clean,9.665,10.2569,10.3455,2 2 2
7771,OSAWEL_clean,8.3328,8.6794,9.9393,2 2 2
7772,OSAXAI_clean,11.436,13.371625,18.386,2 1 1
7773,OSIKIL_clean,13.6888,27.469,45.9961,1 1 1
7774,OSIKUX_clean_h,26.2041,13.7663,43.6039,1 1 1
7775,OSILOS_charged,4.995,16.8757,16.8757,3 1 1
7776,OSIMIN_clean,30.9697,30.9697,21.302,1 1 1
7777,OSIWOD01,11.7194,12.022135,21.135,2 1 1
7778,OSIWUJ_clean,11.7034,11.9809,12.5316,2 2 1
7779,OSIXEU_clean,11.7302,11.9026,12.5335,2 2 1
7780,OSIXIY_clean,11.6563,11.9318,21.3866,2 2 1
7781,OSOMIT_clean,10.721001,13.017999999999999,15.183,2 1 1
7782,OSOTIB_clean,18.5944,18.5944,38.012,1 1 1
7783,OSOTUN_clean,34.705,34.705,37.9023,1 1 1
7784,OSUGUG_clean,16.159000000000002,14.035,15.437999999999999,1 1 1
7785,OSUPID_clean,26.3205,12.2748,19.6085,1 1 1
7786,OSUPOJ_clean,26.019000000000002,12.3698,19.5603,1 1 1
7787,OSUPUP_clean,25.935,12.3434,22.869,1 1 1
7788,OSUQAW_clean,13.1603,33.4072,42.253,1 1 1
7789,OSURAX_clean,31.98,7.904,26.8,1 2 1
7790,OSUVIJ_clean,10.4237,14.7281,25.599,2 1 1
7791,OSUVOP_clean,7.263,24.54,17.718,2 1 1
7792,OSUWEF_clean,24.704,5.7098,26.335,1 3 1
7793,OTABES_clean,33.4317,7.152,16.7181,1 2 1
7794,OTALUS_clean,27.581,27.581,43.468,1 1 1
7795,OTAQAD_clean,32.9509,6.699,16.5555,1 2 1
7796,OTARUX01,3.7289,22.377,22.377,4 1 1
7797,OTATOT_clean,10.0389,17.7423,19.7457,2 1 1
7798,OTAVAH_clean,10.04,17.788,19.785999999999998,2 1 1
7799,OTAVOV_clean,10.139,17.804000000000002,20.01,2 1 1
7800,OTAVUB_clean,10.0546,17.7412,19.8116,2 1 1
7801,OTAWIR_clean,28.6626,10.6905,28.2321,1 2 1
7802,OTAXOX_clean,9.9638,18.082,18.45,2 1 1
7803,OTECAT_clean,18.9175,18.9175,71.908,1 1 1
7804,OTEGUR_clean,15.352,15.352,12.225999999999999,1 1 1
7805,OTEHAY_clean,15.5097,15.5097,12.3197,1 1 1
7806,OTENEH_charged,17.03,17.086,21.121,1 1 1
7807,OTIBUQ_clean,31.978,6.5812,16.862000000000002,1 2 1
7808,OTIJAE_clean,26.3296,26.3296,23.314,1 1 1
7809,OTIPAK_clean,13.209000000000001,13.925999999999998,12.243,1 1 1
7810,OTIPEO_clean,12.3156,15.5113,18.9521,1 1 1
7811,OTIPUE_clean,10.8336,18.2867,15.1258,2 1 1
7812,OTIQAL_clean,10.0269,16.4397,12.7548,2 1 1
7813,OTIQEP_clean,9.9545,13.1364,11.0094,2 1 2
7814,OTODEI_clean,12.282,22.79,13.58,1 1 1
7815,OTODIM_clean,9.732999999999999,22.323,15.630999999999998,2 1 1
7816,OTODOS_clean,12.975,23.05,13.155,1 1 1
7817,OTOLIU_clean,22.9118,22.9118,22.9118,1 1 1
7818,OTOROF_clean,8.531,13.376,13.630999999999998,2 1 1
7819,OTOVAW_clean,10.6945,18.576,14.9208,2 1 1
7820,OTOVIE_clean,9.7353,17.7435,11.7645,2 1 2
7821,OTOXIF_clean,7.5253,34.2257,19.5251,2 1 1
7822,OTOYUT_clean,16.5956,16.5956,12.2868,1 1 1
7823,OTOZAA_clean,16.6446,16.6446,11.9628,1 1 2
7824,OTOZEE_clean,16.8572,16.8572,11.9275,1 1 2
7825,OTUDEO_clean,20.4751,20.4751,10.4075,1 1 2
7826,OTUDIS_clean,20.4489,20.4489,10.3928,1 1 2
7827,OTUXUX_clean,20.3856,13.8293,13.1563,1 1 1
7828,OTUYEJ_clean,14.802,14.78,20.801,1 1 1
7829,OVADAR_clean,8.8749,9.6418,17.1186,2 2 1
7830,OVEDAW_clean,34.9115,41.3131,28.971,1 1 1
7831,OVEHUT_clean,10.094,13.699000000000002,13.722999999999999,2 1 1
7832,OVEJIJ_clean,14.3049,10.1537,18.3128,1 2 1
7833,OVEXOD_clean,20.4604,20.4604,21.9231,1 1 1
7834,OVICUS_clean,11.174000000000001,12.8365,12.8365,2 1 1
7835,OVIDON_clean,12.9649,16.2439,22.5736,1 1 1
7836,OVIQER_clean,15.439,10.758,28.81,1 2 1
7837,OVIWIA_clean,9.3568,9.5026,12.1282,2 2 1
7838,OVIWOG_clean,11.1148,15.6485,18.8376,2 1 1
7839,OVIZID_clean,12.7932,12.7932,18.0331,1 1 1
7840,OVIZOJ_clean,12.4225,12.9981,14.779000000000002,1 1 1
7841,OVIZUP_clean,17.6574,17.6574,18.6518,1 1 1
7842,OVUCOY_clean,11.237,20.8524,14.6189,2 1 1
7843,OVUDAL_clean,8.5409,19.1605,11.3037,2 1 2
7844,OVUNIE_clean,38.659,38.659,8.5638,1 1 2
7845,OVUVIL_clean,15.035,15.035,19.294,1 1 1
7846,OWAVIS_clean,17.479,25.116999999999997,26.607,1 1 1
7847,OWAVOY_clean,14.639000000000001,19.379,19.484,1 1 1
7848,OWETIU_clean,15.616,17.365,19.962,1 1 1
7849,OWEYOF_clean,18.3308,22.5675,31.7435,1 1 1
7850,OWIHEJ_clean,15.4636,15.4636,12.2904,1 1 1
7851,OWIHIN_clean,15.4375,15.4375,12.2848,1 1 1
7852,OWIHOT_clean,15.5019,15.5019,12.306,1 1 1
7853,OWIHUZ_clean,15.4939,15.4939,12.3121,1 1 1
7854,OWIJAH_clean,15.4923,15.4923,12.3105,1 1 1
7855,OWIJEL_clean,15.4889,15.4889,12.3083,1 1 1
7856,OWIJIP_clean,15.4828,15.4828,12.3009,1 1 1
7857,OWIJOV_clean,15.4979,15.4979,12.3052,1 1 1
7858,OWIKAI_clean,9.902999999999999,9.902999999999999,15.72,2 2 1
7859,OWILAJ_clean,18.125999999999998,20.015,21.79,1 1 1
7860,OWIYUP_clean,13.8325,40.435,60.961999999999996,1 1 1
7861,OWIZAW_clean,19.9482,19.9482,45.448,1 1 1
7862,OWUHOF_clean,10.931,16.2099,43.602,2 1 1
7863,OWUJIB_clean,14.6111,15.9358,32.313,1 1 1
7864,OWUWOU_clean,24.576,12.415999999999999,18.094,1 1 1
7865,OWUWUA_clean,24.05,12.458,18.14,1 1 1
7866,OXALAB_clean,11.868,16.265,16.379,2 1 1
7867,OXALEF_clean,11.775,16.113,16.346,2 1 1
7868,OXALIJ_ion_b,11.97,16.340999999999998,16.436,2 1 1
7869,OXALOP_clean,10.6762,28.241999999999997,34.079,2 1 1
7870,OXALUV_clean,19.651,21.519000000000002,21.6562,1 1 1
7871,OXALUV_SL,21.6561,21.6561,21.5494,1 1 1
7872,OXAMEG_clean,10.7029,28.176,34.014,2 1 1
7873,OXAMIK_clean,5.0696,9.6081,12.5328,3 2 1
7874,OXANOR_clean,18.986,19.683,12.081,1 1 1
7875,OXANUX_clean,18.7824,19.6842,12.049000000000001,1 1 1
7876,OXAPAF_clean,18.9542,19.697,12.0228,1 1 1
7877,OXAPEJ_charged,12.0751,18.9705,19.4783,1 1 1
7878,OXAZIX_clean,8.309,9.35,16.158,2 2 1
7879,OXEVOE_clean,15.319,15.456,16.237000000000002,1 1 1
7880,OXITOF_clean,7.331,11.901,15.838,2 2 1
7881,OXOLAP_clean5b,28.1747,28.1747,28.1747,1 1 1
7882,OXOLAP_SL,28.1747,28.1747,28.1747,1 1 1
7883,OXOZUY_clean,21.8891,9.107000000000001,32.038000000000004,1 2 1
7884,OXUNEB_clean,12.0014,14.686,21.176,1 1 1
7885,OXUPUT_clean,7.801,20.3539,20.3539,2 1 1
7886,OYAJIJ02_clean,22.7374,22.7374,17.8238,1 1 1
7887,OYAKAC02_clean,22.7374,22.7374,17.8238,1 1 1
7888,OYEBIE_clean,9.4792,11.36575,22.1265,2 2 1
7889,OYEJOS_clean,15.597000000000001,18.492,23.295,1 1 1
7890,OYERER_clean,20.772,20.772,21.053,1 1 1
7891,OYERIV_clean,22.045,22.045,21.768,1 1 1
7892,OYEROB_clean,20.608,20.608,22.35,1 1 1
7893,OYERUH_clean,23.750999999999998,30.607,23.764,1 1 1
7894,OYEWEW_clean,30.3249,15.7864,40.4555,1 1 1
7895,OYEWIA_clean,16.2796,16.7554,33.2117,1 1 1
7896,OYIVEY_clean,13.464,19.717,29.985,1 1 1
7897,OYIVIC_clean,7.119,21.58,9.1,2 1 2
7898,OYIVOI_clean,7.185,9.1854,21.544,2 2 1
7899,OYODEM,16.0871,18.8569,18.8569,1 1 1
7900,OYOSAX_clean,7.5273,9.652000000000001,22.105999999999998,2 2 1
7901,OYOVOP_clean,31.654,9.7728,37.31,1 2 1
7902,OYUJUO_clean,18.7601,18.7601,18.7601,1 1 1
7903,OYUSAD_charged,17.2821,17.2821,17.5985,1 1 1
7904,OZASOZ_clean,27.2925,27.8988,16.2886,1 1 1
7905,OZAVES_clean,10.3014,14.4176,17.507,2 1 1
7906,OZAVOC_clean,6.136,16.863,12.237,2 1 1
7907,OZAVUI_clean,6.7862,11.095,18.351,2 2 1
7908,OZUKOK_clean,19.0899,11.1224,6.1748,1 2 2
7909,OZUKOL_clean,26.2885,26.2885,7.0608,1 1 2
7910,OZUKUR01_clean,26.4363,26.4363,7.1068,1 1 2
7911,OZUKUR_clean,26.2903,26.2903,7.0676,1 1 2
7912,OZULAY_clean,26.2978,26.2978,7.0741,1 1 2
7913,OZULUS_clean,25.8776,25.8776,6.2623,1 1 2
7914,OZUMAZ01_clean,25.8761,25.8761,6.2626,1 1 2
7915,OZUMAZ_clean,25.8717,25.8717,6.2631,1 1 2
7916,OZUMIH_clean,25.8592,25.8592,6.2696,1 1 2
7917,PABXAT_clean,8.6559,9.1999,15.857000000000001,2 2 1
7918,PACGIM_clean,24.8612,24.8612,28.26,1 1 1
7919,PACHUZ_clean,36.4551,18.1156,14.1588,1 1 1
7920,PACWOG_clean,10.5778,19.6493,19.1872,2 1 1
7921,PACYIE_clean,7.5987,10.0166,17.4578,2 2 1
7922,PACZOK_clean,26.5068,26.5068,26.5068,1 1 1
7923,PACZUQ_clean,12.514000000000001,15.767000000000001,16.171,1 1 1
7924,PADBAZ_charged,12.681,16.1637,16.1637,1 1 1
7925,PADHIM_clean,13.4608,13.4707,13.5076,1 1 1
7926,PAFMUH_clean,16.095,16.492,16.308,1 1 1
7927,PAFNAO_clean,15.964,16.319000000000003,16.578,1 1 1
7928,PAGFUZ_clean,7.2338,15.0238,9.2153,2 1 2
7929,PAHPOG_clean,17.3266,21.9786,23.2172,1 1 1
7930,PAJSAX_clean,9.6256,23.436,41.593,2 1 1
7931,PAKFAL_clean,12.133,25.156,7.6373,1 1 2
7932,PAKFEP_clean,12.2383,25.491,7.5539,1 1 2
7933,PAKXIK_clean,12.678399,13.5433,17.1322,1 1 1
7934,PALTIH_clean,30.0742,44.9301,18.4571,1 1 1
7935,PALTON_clean,12.8454,24.9959,24.9959,1 1 1
7936,PAMGIV_clean,8.4375,9.7423,19.512,2 2 1
7937,PAMHES01_clean,8.246,9.705,19.408,2 2 1
7938,PAMHES_clean,8.2336,9.697000000000001,19.402,2 2 1
7939,PAMHIW_clean,18.621,18.621,25.6283,1 1 1
7940,PAMTII_clean,18.8226,18.8226,18.8226,1 1 1
7941,PAMTOO_clean,18.9584,18.9584,18.9584,1 1 1
7942,PAMTUU_clean,19.012,19.012,19.012,1 1 1
7943,PAMVEG_clean,6.5568,15.078,20.543000000000003,2 1 1
7944,PANRUS01_clean,13.8,13.8,14.825,1 1 1
7945,PANYEK_clean,20.3265,26.5553,26.5553,1 1 1
7946,PANYEL_clean,16.6304,12.4236,21.1103,1 1 1
7947,PANYOU_charged,4.8855,24.0866,22.2025,3 1 1
7948,PAPHEV_clean,13.3311,13.480208,17.2856,1 1 1
7949,PAPKOJ_clean,30.230999999999998,9.875,14.190999999999999,1 2 1
7950,PAPKUP_clean,30.174,9.9839,14.099,1 2 1
7951,PAPNUR_clean,13.6744,13.6744,15.0225,1 1 1
7952,PAPPAZ_clean,13.0842,13.0842,19.878,1 1 1
7953,PAPPED_clean,12.9292,12.9292,20.1039,1 1 1
7954,PAPPIH_clean,13.0785,13.0785,20.083,1 1 1
7955,PAPROO_clean,13.386,13.386,14.4646,1 1 1
7956,PAPRUU_clean,7.4881,13.2539,13.2539,2 1 1
7957,PAPVAF_clean,19.869,19.869,27.47,1 1 1
7958,PAPVEJ_clean,9.0068,14.8035,22.9837,2 1 1
7959,PAPVIN_clean,9.0246,14.8111,23.061,2 1 1
7960,PAPXUB_clean,10.888001,12.822000000000001,13.478281,2 1 1
7961,PAPYOW_ion_b,18.1419,18.9467,24.0974,1 1 1
7962,PAQFIY,10.4079,14.9328,21.284000000000002,2 1 1
7963,PAQJUM_clean,12.725999999999999,12.725999999999999,30.939,1 1 1
7964,PAQMAY_clean,35.963,35.963,31.9,1 1 1
7965,PAQMEB_clean,16.2469,11.8775,18.028,1 2 1
7966,PAQMOL_clean,13.8486,22.107,25.022,1 1 1
7967,PAQPIG_clean,10.187000000000001,10.241,8.2137,2 2 2
7968,PAQTIM_clean,7.3599,24.7921,29.7428,2 1 1
7969,PAQTOS_clean,7.2383,24.673000000000002,30.0729,2 1 1
7970,PAQVEK_clean,7.228,24.997,30.901999999999997,2 1 1
7971,PAQVOU_charged,7.4852,12.677999999999999,30.107,2 1 1
7972,PARFOF_clean,6.7797,7.5077,12.8325,2 2 1
7973,PARFOF_clean_h,6.7797,7.5077,12.8325,2 2 1
7974,PARHAS_clean,7.779,14.855,15.339,2 1 1
7975,PARHEW_clean,7.7536,15.0736,16.8008,2 1 1
7976,PARKUQ01_clean,10.099,14.363,12.975,2 1 1
7977,PARKUQ_charged,10.0957,12.9606,14.3518,2 1 1
7978,PARMIG_clean,8.3862,15.0363,15.0363,2 1 1
7979,PARNIH_clean,16.1544,16.1544,21.82,1 1 1
7980,PARNON_clean,15.3862,15.3862,20.808000000000003,1 1 1
7981,PARPII_clean,24.598000000000003,7.5305,6.5472,1 2 2
7982,PARPII_clean_h,6.5472,7.5305,12.7118,2 2 1
7983,PARSAF_clean,19.5189,19.5189,24.253,1 1 1
7984,PARSEJ_clean,19.5615,19.5615,24.304000000000002,1 1 1
7985,PARVUB_clean,10.5235,19.09,23.3491,2 1 1
7986,PASKAX_clean,9.361001,12.713,12.755,2 1 1
7987,PASMUT_clean,11.8113,13.8479,16.3344,2 1 1
7988,PASNAA01_clean,11.7749,13.786901,16.259,2 1 1
7989,PASNAA_clean,11.8151,13.8362,16.3216,2 1 1
7990,PASNEE_clean,8.3863,9.5219,27.0876,2 2 1
7991,PASTOU_clean,13.9017,13.9017,13.9017,1 1 1
7992,PATLON_clean,16.2019,16.2019,6.8947,1 1 2
7993,PATNAB_clean,9.939,14.020999999999999,20.340999999999998,2 1 1
7994,PATWOY_clean,9.471,17.3579,19.6831,2 1 1
7995,PAVKIH_charged,14.8168,24.0395,42.3734,1 1 1
7996,PAVLOO_clean,10.7675,10.7675,13.994000000000002,2 2 1
7997,PAVLUU,10.7845,10.7845,14.119000000000002,2 2 1
7998,PAVMAB_clean,10.8706,10.8706,13.959000000000001,2 2 1
7999,PAXWOB_clean,28.528000000000002,8.426,16.159000000000002,1 2 1
8000,PAZXUJ_clean,8.868,9.847999999999999,13.752,2 2 1
8001,PEBCAA_clean,9.366,9.882,19.183,2 2 1
8002,PEBNEP_clean,7.474,11.6823,28.155,2 2 1
8003,PEBXIF_clean,13.6212,13.6212,15.5742,1 1 1
8004,PEBYEA_clean,12.13,12.13,30.555,1 1 1
8005,PECBOQ_clean,19.113,18.617,15.959000000000001,1 1 1
8006,PECLEP_clean,13.5054,19.815,11.6353,1 1 2
8007,PECMOB_clean,10.122,10.806,13.722999999999999,2 2 1
8008,PEDGUA_clean,13.367,13.852,14.023,1 1 1
8009,PEDMER_clean,10.022,10.182,10.619000000000002,2 2 2
8010,PEDMOB_clean,7.9172,17.7768,20.3854,2 1 1
8011,PEDRIA_clean,25.8821,25.8821,25.8821,1 1 1
8012,PEFJUF_clean,32.035,14.308,8.852,1 1 2
8013,PEFRID01_clean,11.350999999999999,17.0184,27.0951,2 1 1
8014,PEFRID_clean,15.5117,17.1005,25.5273,1 1 1
8015,PEFRUP01_clean,11.5213,16.995,27.0154,2 1 1
8016,PEFRUP_clean,15.1875,17.0378,25.6487,1 1 1
8017,PEFSEA_clean,9.724,10.764000000000001,26.969,2 2 1
8018,PEFSUQ_clean,12.7711,14.229000000000001,16.003,1 1 1
8019,PEFTAX_clean,9.6972,10.7957,26.9671,2 2 1
8020,PEGBAG_clean,10.5783,12.3288,17.236,2 1 1
8021,PEGBEK01_clean,10.68,12.356,17.104,2 1 1
8022,PEGBEK02_clean,10.665,12.4195,17.1416,2 1 1
8023,PEGBUA_clean,10.6825,12.3388,17.125999999999998,2 1 1
8024,PEGCAH_clean,10.8291,12.529000000000002,16.848,2 1 1
8025,PEGCEL_clean,10.877,12.829,16.881,2 1 1
8026,PEGCIP_clean,19.293,19.293,20.838,1 1 1
8027,PEGPOI_clean,20.1547,20.1547,15.905,1 1 1
8028,PEGPUO_clean,16.6004,16.6004,16.6004,1 1 1
8029,PEGQAV_clean,16.5441,16.5441,16.5441,1 1 1
8030,PEGQID_clean,16.1159,16.4422,16.4422,1 1 1
8031,PEGQOJ_clean,16.023,16.3833,16.3833,1 1 1
8032,PEGQUP_clean,15.873,16.3062,16.3062,1 1 1
8033,PEHQID_neutral,9.5774,9.7182,25.396,2 2 1
8034,PEHTON_clean,9.2091,22.7532,23.0902,2 1 1
8035,PEJFEQ_clean,7.973,8.423,8.834,2 2 2
8036,PEJFIU_clean,10.807,14.065999999999999,13.084000000000001,2 1 1
8037,PEJFOA_clean,9.039,15.640999999999998,19.37,2 1 1
8038,PEJFUG_clean,20.131,15.67,9.097000000000001,1 1 2
8039,PEJMOI_clean,16.055,17.936882999999995,17.936857999999994,1 1 1
8040,PEJMUN_charged,21.4638,21.4638,21.4638,1 1 1
8041,PEJMUO_clean,22.5557,22.5557,22.5557,1 1 1
8042,PEJNUP_clean,16.965,15.5171,14.0726,1 1 1
8043,PEJPAX_charged,14.2247,15.5954,17.7296,1 1 1
8044,PEJPEB_charged,17.2006,25.9376,25.9376,1 1 1
8045,PEJPIF_charged,14.4189,14.5932,18.0571,1 1 1
8046,PEJPOL_charged,14.8574,14.8574,17.2174,1 1 1
8047,PEJRAZ_clean,20.131,24.767,26.928,1 1 1
8048,PEJRED_clean,9.0384,16.3407,18.505,2 1 1
8049,PEJRIH_clean,20.93,28.1106,30.679000000000002,1 1 1
8050,PEJRON_clean,8.479,19.3209,19.3209,2 1 1
8051,PEKCUF_clean,11.3031,24.2334,36.079,2 1 1
8052,PEKDAM_clean,10.3733,14.1908,34.2152,2 1 1
8053,PEKDEQ_clean,24.0,11.0768,34.991,1 2 1
8054,PEKKAS_clean,9.0148,9.0148,11.4645,2 2 2
8055,PEKVAE_clean,13.044,19.796,22.261999999999997,1 1 1
8056,PEKVUY_clean,9.5213,10.5817,18.3319,2 2 1
8057,PEKWAF_clean,7.119,14.1051,17.698,2 1 1
8058,PEKZIP_clean,5.5864,12.769,15.620999999999999,3 1 1
8059,PELGOE_clean,11.4284,11.4284,30.743000000000002,2 2 1
8060,PELNEA01_clean,8.9317,12.1579,16.9148,2 1 1
8061,PELQII_clean,18.4538,25.3442,37.783,1 1 1
8062,PELRAB_clean,13.5842,13.5842,14.8502,1 1 1
8063,PELRIJ_clean,32.365,32.365,32.365,1 1 1
8064,PELWEK_charged,10.558,16.593,25.831,2 1 1
8065,PELXIP_clean,12.38,16.488,21.246,1 1 1
8066,PEMGEV_clean,23.7715,23.7715,14.1007,1 1 1
8067,PEMGIZ_charged,13.9842,18.4731,18.4731,1 1 1
8068,PEMREG_clean,17.8372,21.164,21.721,1 1 1
8069,PEMRIK_clean,13.7633,16.6027,19.2303,1 1 1
8070,PENNAZ_clean,18.6178,19.754,23.1423,1 1 1
8071,PENNIH_clean,25.5147,25.5147,14.5426,1 1 1
8072,PENNON_clean,14.4401,19.6977,19.6977,1 1 1
8073,PENNUT_clean,11.727,13.451001000000002,15.565,2 1 1
8074,PENXUC_clean,7.5609,14.189,11.174000000000001,2 1 2
8075,PENYIR_clean,9.0982,11.8549,12.0113,2 2 1
8076,PENYOX_clean,7.1564,18.2265,8.1397,2 1 2
8077,PENZIS_clean,10.1034,25.155,9.104,2 1 2
8078,PENZUE_clean,8.459,9.622,24.389,2 2 1
8079,PEPBAO_clean,9.5533,9.9947,23.8866,2 2 1
8080,PEPFAT_clean,19.727,28.3842,28.3842,1 1 1
8081,PEPHOJ_clean,11.888,12.915999999999999,13.009,2 1 1
8082,PEPKOL_clean,6.5697,22.6167,7.8511,2 1 2
8083,PEPKUR_clean,6.8371,7.7308,22.2721,2 2 1
8084,PEPLAY_clean,6.8094,12.422,17.1733,2 1 1
8085,PEPLEC_clean,6.7849,13.0309,16.851,2 1 1
8086,PEPLIG_clean,6.7858,12.618,17.086,2 1 1
8087,PEPLOM_clean,6.796,10.214,18.41,2 2 1
8088,PEPXIS_clean,7.5093,9.912,17.457,2 2 1
8089,PEQFAT_clean,42.4947,42.4947,16.3378,1 1 1
8090,PEQHOK,12.5845,12.5845,25.4464,1 1 1
8091,PEQHUQ_clean,12.6672,12.6672,25.4399,1 1 1
8092,PEQRUZ_clean,13.3297,16.3213,16.3213,1 1 1
8093,PEQTIQ_clean,12.4903,12.4903,22.4855,1 1 1
8094,PEQTUB_clean,14.802999999999999,19.783,8.202,1 1 2
8095,PEQWAK_clean,7.535,10.466,21.513,2 2 1
8096,PERSEM_clean,6.3057,8.3529,9.1064,2 2 2
8097,PESTUD_clean,6.7907,7.7387,22.245,2 2 1
8098,PETNOS_clean,9.461,9.4028,20.963,2 2 1
8099,PETVEQ_clean,22.2061,22.2061,23.9172,1 1 1
8100,PETVER_clean,10.198,13.285,22.366999999999997,2 1 1
8101,PETWES_clean,11.116,11.116,8.627,2 2 2
8102,PETWIW_clean,11.1001,11.1001,8.4055,2 2 2
8103,PETWOC_clean,15.2135,15.2135,15.2135,1 1 1
8104,PETWUI_clean,24.5681,24.5681,24.5681,1 1 1
8105,PETXAP_clean,27.4526,27.4526,27.4526,1 1 1
8106,PEVBUP_clean,22.773000000000003,22.773000000000003,12.668,1 1 1
8107,PEVFON_clean,16.9948,16.9948,16.9948,1 1 1
8108,PEVJOQ_clean,9.2133,14.5187,20.6486,2 1 1
8109,PEVLEJ_clean,6.6627,9.674,10.7118,2 2 2
8110,PEVLIN_clean,6.9059,9.988999999999999,11.0921,2 2 2
8111,PEVPUD_clean,18.2016,18.2016,18.2016,1 1 1
8112,PEVQAK_clean,18.125999999999998,18.125999999999998,18.125999999999998,1 1 1
8113,PEVQEO_clean,18.0897,18.0897,18.0897,1 1 1
8114,PEVQIQ_clean,9.987,12.275,17.462,2 1 1
8115,PEVQIS_clean,18.140117,18.140117,18.140117,1 1 1
8116,PEVQIS_clean_h,25.654,25.654,25.654,1 1 1
8117,PEVQOY_clean,18.061629,18.061629,18.061629,1 1 1
8118,PEVQOY_clean_h,25.543000000000003,25.543000000000003,25.543000000000003,1 1 1
8119,PEVXAQ_clean,14.9976,16.3181,19.6917,1 1 1
8120,PEVYUM_clean,7.324,9.6503,11.409,2 2 2
8121,PEVZAT_clean,7.3167,9.6202,11.3957,2 2 2
8122,PEWDAY_clean,13.455,13.564,9.7,1 1 2
8123,PEWFII01_clean,7.1162,7.2353,9.2139,2 2 2
